yearmonth,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
2014-05-01,0.5762394426024182,0.056341722847710426,2.4930260679738476e-12,1.5715914621116171e-12,-1.5664481945723216e-13,0.0,-1.2944950240436956e-15,-0.07379996992380877,0.2453073725632415,1.1380803618303918e-12,2.6690664186191506e-12,0.08335186391325149,0.24713231346958592,-1.0042305854073008e-13,0.0,3.217616060743889e-15,7.724290974095266e-13,-7.935634368052592e-13,0.0,0.0,-0.0,3.89965166549492e-13,1.3461428749039079e-13,4.3216875155013995e-12,-1.1800075890369687e-14,-0.8260070852844663,-0.006611332002578612,-0.0,2.1494782028504826e-13,0.0,0.6845343940187961,0.04811297235475325,1.1002367200359069e-12,4.000856937413921e-13,0.0,0.0,0.0,6.305729376154812e-14,0.0,7.285629245084093e-13,1.7911570989424808e-13,0.0,0.0,0.0,1.9071929539121735e-12,6.877428411922876e-13,-0.03319221548567212,-2.2762622516048213e-13
2014-06-01,0.011276701420790965,0.3621967897352813,2.1596122473329686e-12,-4.569037834710466e-13,9.808600844518276e-14,0.0,2.304201142797778e-14,-0.1411825511585907,-0.018490505469591068,1.0299945174107456e-12,1.981484905625927e-12,0.17217939771861437,0.07165918383132976,6.296366368823553e-13,0.0,1.0801996775354484e-13,7.535124664525585e-13,2.2083736784237784e-12,0.0,0.0,0.0,9.114043035356698e-13,-1.8342180693135118e-13,1.074452697224105e-12,-1.1172412279179811e-14,1.3529903765665114,0.034020812596602445,0.0,9.151902038940715e-13,0.06534307662855662,0.25711779677779173,0.08738356060106536,1.0535085195710613e-12,2.0941985531775993e-13,0.0,0.0,0.0,3.4030920442740256e-14,0.0,1.8247616525440825e-13,5.0296101918728683e-14,0.0,0.0,0.0,1.6945667124287215e-12,2.0413954175072663e-12,0.5709061063535604,0.0
2014-07-01,-0.5356433174875708,-0.6143930729583661,-2.235388115660441e-12,-1.2840571845824238e-12,-8.373909974723065e-13,-0.0,-4.504842683672061e-15,-0.3058955275102799,-0.08998712661867653,1.9677981675223813e-12,-8.563515207279244e-13,-0.03285401935266847,-0.2958238101754895,-1.331004029865232e-12,-0.0,-3.6588891205030505e-13,-3.130702423378203e-12,1.0928502186861e-12,-0.0,-0.0,-0.0,-8.579233664088824e-13,-4.77054141632613e-13,-6.765072538077697e-13,2.2846955447311523e-14,-0.31194457522474817,0.01997173209112289,-0.0,-7.667210909136774e-13,-0.07730049730550137,0.13189809055484122,-0.08530299963437332,-5.352502962336844e-13,2.2921576203933924e-13,0.0,-0.0,-0.0,-9.208366708035598e-14,-0.0,-2.8578987646462467e-13,-1.4729572704770544e-13,-0.0,-0.0,-0.0,-2.4548666062180343e-12,-2.0632285235768627e-12,-0.06970365251991145,-1.927709594327833e-12
2014-08-01,0.6991554880890397,0.6993528137604691,4.160095171178245e-12,1.8276151338841862e-12,4.1576755818555074e-13,-0.0,6.0323468120436216e-15,0.6342519154321536,0.4289797268945128,1.5004858401786168e-12,1.2063930182517473e-12,0.3790380380872677,0.4033125859224841,8.894613756464664e-13,0.0,3.088911418314133e-13,2.2132458219652554e-12,2.7752047047132493e-12,-0.0,0.0,0.0,9.55971751141326e-13,4.2982105830265125e-13,7.2426070701772994e-12,5.6113126840375004e-14,0.7023367507279094,0.0017217010423381802,0.0,5.074541324255263e-13,0.06413525635815816,0.053427074655125556,0.1287347098140695,1.7204473807511284e-12,3.115250584080111e-13,0.0,0.0,0.0,9.008184823078303e-14,0.0,6.064649021690627e-13,2.4275567558733337e-13,0.0,0.0,0.0,3.891704541091057e-12,4.967031630833188e-12,0.5244370046736195,4.552524503209643e-12
2014-09-01,-0.23568305969453113,0.22447257832976691,6.213621202852751e-13,7.956427953547534e-13,-1.165320339139783e-12,-0.0,-1.8381829341420478e-14,-0.003208694344513425,0.4943128462204012,-1.1476173481027134e-12,-2.1315026902789943e-12,0.03407083488424879,-0.19568469430863122,-3.235854108534636e-13,-0.0,-2.4637745836553204e-13,-2.408717675187258e-12,-2.1494232516896737e-12,-0.0,-0.0,-0.0,-2.2395142421842257e-12,-7.32112791614406e-14,-1.3689323253521928e-12,5.008755617295219e-14,-1.5957164809573656,-0.0657689798173185,-0.0,-1.7240144761006965e-12,-0.04070354311242807,-0.240421835948065,-0.18907097784813845,-1.180949066293367e-12,-1.3232000808634585e-13,-0.0,-0.0,-0.0,-7.807093513334529e-14,-0.0,5.501119687816719e-14,-1.1496251867137986e-13,-0.0,-0.0,0.0,-1.2757574489007106e-12,-3.1712586566088815e-12,-0.027660179571393433,-2.13399586087952e-13
2014-10-01,0.3101092890717515,-0.030406644076542137,2.4551381338101114e-12,2.3042130459531223e-12,6.529307427843509e-13,-0.0,6.498365020699351e-15,0.45777372648391534,0.17750885250807424,1.4082949728795068e-12,6.632036229871005e-12,0.31819726150825206,-0.1010578233518753,4.032862509651541e-13,0.0,2.0914504394835274e-13,1.0845535081994984e-12,1.0066919026901003e-12,0.0,0.0,0.0,4.3898935891571384e-13,1.3776315971238823e-13,-5.022071495914149e-12,4.092366744957998e-14,-1.8670528866262295,-0.05110008693659719,-0.0,-9.329178591753125e-13,0.0810447401437366,0.21871708686942026,0.07932138685513374,2.7442197727536518e-12,-1.0939843188241191e-13,-0.0,0.0,0.0,1.6439937302117903e-13,0.0,8.761539405230043e-13,1.7552313118576744e-13,0.0,0.0,0.0,3.2795986943962713e-12,1.4027770649715706e-12,0.2799210172625015,1.0385446522946998e-12
2014-11-01,0.5435370084821245,0.6823608656000485,3.3038278590778044e-12,3.8994374623822077e-13,3.3964110386988653e-13,-0.0,3.339797162032735e-15,0.34226073008143204,1.1020341259876276,-4.641333319196569e-13,3.1128690315511413e-12,0.14419264049226718,0.2021156467037506,5.483417799684309e-13,0.0,8.090006095584634e-14,4.004020219224892e-13,-1.0565730330035738e-12,-0.0,-0.0,-0.0,1.1788089891696072e-12,4.0856617080416856e-13,-2.1648232121848635e-12,1.3934132168415271e-14,-0.04429982133369205,-0.006404727877498031,0.0,-2.1605579874012584e-12,0.003140332703035993,0.4107206364112777,0.12067253606813787,1.1682050116211366e-12,8.345537517886851e-13,0.0,0.0,0.0,1.2286163189254018e-13,0.0,8.412687912831909e-13,1.0675091019485272e-13,0.0,0.0,0.0,1.307973546095173e-12,2.521723751038388e-12,0.2378775443139835,2.9235743294049427e-12
2014-12-01,-0.1544908094648362,-0.4623598525756554,-3.3038278590778044e-12,-1.1383206329580384e-12,-3.9234403378073104e-13,-0.0,4.815521489442548e-15,0.02887824910062083,-0.0850563251601189,1.1062904075893193e-12,1.6877000773470042e-13,-0.07848460178693023,0.07809013622644909,7.109314937962796e-13,-0.0,6.802959671287079e-14,-5.296656667951039e-13,-3.020075708070301e-12,-0.0,-0.0,-0.0,1.3815908757753432e-13,-2.8339849997977005e-14,-2.7060290152310787e-12,1.1423477723655762e-14,0.32209661761371927,-0.054061412729418855,-0.0,1.5954889753116984e-13,0.022465457029411336,-0.34059760092642544,0.0707390728675291,-1.8691280185938187e-13,7.70998472314141e-14,-0.0,-0.0,0.0,4.2538650553425315e-14,0.0,1.9589353034664413e-13,2.6174502018930236e-14,0.0,-0.0,0.0,1.2048820350728935e-12,-2.237893372133634e-13,0.37728484935380646,-4.26799172175904e-13
2015-01-01,-0.23568305969453113,-0.1001630628403741,6.668276412817586e-13,1.2092194959104422e-12,-1.9031613578916056e-14,0.0,-5.074420494251287e-15,-0.4994867529625899,-0.4832185429386466,-8.170018239955605e-13,-1.8752223081633377e-14,0.13202448517646403,-0.1929285718535801,-1.036110921451977e-13,0.0,-1.7375126728016997e-13,-2.0146211969170914e-12,-4.2988465033793474e-12,-0.0,-0.0,-0.0,-1.4016462271978884e-12,9.210451249342527e-14,-1.7589188599002013e-12,-1.0293683223513983e-14,2.7779679628002723,-0.06941898602707543,-0.0,-9.329178591753125e-13,0.01497697135294089,-0.746309449088785,-0.18386957543140836,-6.626908429559903e-13,-8.41846980580846e-13,-0.0,-0.0,-0.0,-5.1797062732700234e-14,-0.0,-5.970727466044976e-13,-1.2163445055855815e-13,-0.0,0.0,-0.0,-2.8479029919904753e-12,1.9649795462636788e-13,-0.82537975841038,-3.1725405131742197e-12
2015-02-01,0.41611028242718656,0.5804091766375249,3.4099140747362658e-12,2.150598842889581e-12,7.934718892132694e-13,0.0,2.0815479986622623e-14,0.3829041917786021,0.7334567169604457,1.37014702779022e-12,3.6191790547552422e-12,0.2409294752529021,0.7423156478937748,1.205076702488761e-12,0.0,2.7303770572598144e-13,3.3513964512094968e-12,1.6188694110827288e-12,0.0,0.0,0.0,2.0010783974939647e-12,4.3375714858014805e-13,1.4517049775827905e-11,9.364741078952965e-14,0.22334493255736407,0.12189643379754315,0.0,1.0304199632221387e-12,-0.05254018176233296,1.4876101099286523,0.14251842621840424,3.262477996091029e-12,8.408050907533945e-13,0.0,0.0,0.0,1.4938573164938184e-13,0.0,3.8239490512872316e-13,2.586656670106047e-13,0.0,0.0,0.0,5.04504082065281e-12,3.176716933126281e-12,0.9415525126102324,3.898099105873257e-12
2015-03-01,0.28755588623016953,-0.4158555733997674,-1.5761380612114296e-12,-3.3361853844825557e-12,-6.10475604800615e-13,-0.0,1.0873758201967043e-15,-0.2449303349645248,0.14545864302744974,1.6022136937500487e-12,8.188470745646575e-13,0.021902679568445646,-0.31695408233088157,1.6737176423455014e-13,0.0,4.0909689915172296e-14,5.044434921858132e-13,-1.3059786845709408e-12,0.0,-0.0,-0.0,-9.359163997187808e-14,-1.1257218193640867e-13,5.332468941778892e-13,3.2136376892921704e-14,-1.5163459677345008,-0.03422741672168302,-0.0,-5.229658307966123e-13,-0.0038650248652750685,-0.3522847735072341,-0.07255956371338464,2.2939298410015046e-13,-7.751660316239473e-13,-0.0,-0.0,0.0,-3.678342136090307e-14,-0.0,-4.0922963531319493e-13,3.02803062571938e-14,0.0,-0.0,-0.0,1.4754972515063774e-12,7.64158712435875e-13,0.013276886194268847,-1.5720436175145798e-12
2015-04-01,-0.01240437156287006,-0.03845546162621505,-3.713017548046156e-13,2.3672342574663703e-12,1.35124456410304e-12,0.0,-1.0355960192349565e-14,-0.28557379666169486,-0.20339556016550173,-5.372502266741235e-13,-1.7002015594014265e-12,-0.07118370859744834,0.10565136077696052,-7.109314937962796e-13,-0.0,-3.953071160342492e-14,-1.7245661889102488e-12,1.850136469808833e-12,-0.0,0.0,0.0,3.342558570424217e-14,-1.9837894998583906e-13,-5.9453049246400465e-12,-8.611544745525113e-14,1.7692241145143264,0.07878503969739513,0.0,1.473611345253166e-12,0.0033818967571156854,0.6010545898701625,-0.08374257890935431,-3.7382560371876373e-13,4.448869563218084e-13,0.0,-0.0,-0.0,-6.981343237885684e-14,-0.0,-2.16019577984998e-13,-6.620609334200001e-14,-0.0,0.0,0.0,-1.1791091573173234e-12,-1.7903146977069073e-12,0.05863958069135408,1.1665844039474709e-12
2015-05-01,0.30221559807719783,0.016991948160420604,1.500362192883957e-12,5.711297293388081e-13,-5.416690018614571e-13,0.0,5.1779800961747825e-15,-0.0042782591260179005,-0.02958480875134571,1.5577077578125474e-12,1.4189182131769257e-12,0.3279317857608945,0.11116360568706281,1.8331193225688823e-13,0.0,1.0480235169280094e-13,4.004020219224892e-13,-1.754908857392202e-12,-0.0,0.0,0.0,2.607195684930889e-13,1.3146541526839334e-13,2.4274672048396443e-12,2.4981011725357106e-14,0.24272610439085435,-0.04717460856006614,-0.0,-1.119058239628344e-12,-0.005555973243832911,0.05509667073809823,0.0013003506041825205,4.757780410966085e-13,1.9795906721579298e-13,-0.0,0.0,0.0,3.7784330785689546e-14,0.0,-4.77658197283598e-13,7.595737840787598e-14,0.0,0.0,0.0,3.0283131362794646e-12,5.458276517399108e-13,0.27106975979965564,5.904055215100005e-13
2015-06-01,-0.08457526065593222,-0.21284650853579493,-1.2578794142360447e-12,-1.0122782099315428e-12,7.319851376506176e-14,0.0,3.624586067322348e-16,-0.05775649820124166,0.4930801458557618,1.621287666294692e-12,-1.0001185643537803e-13,-0.008517708721062197,-0.2554006808347393,-8.448289051839197e-14,0.0,-8.273869870484286e-14,9.615954069792064e-13,-2.426036792518935e-12,0.0,-0.0,-0.0,-5.370377436481576e-13,-1.889323333198467e-13,-7.282401614518934e-12,-1.0795814112465884e-14,-1.2283971290655025,-0.033469868263054224,-0.0,-8.132561860269352e-13,-0.06389369230407847,-0.08681899631457902,-0.09596587458867,-5.055141686651464e-13,-6.136731083689582e-13,-0.0,-0.0,-0.0,-6.881252295407037e-14,-0.0,-4.561904131360205e-13,-1.3087251009465116e-13,-0.0,0.0,0.0,1.3788489599229904e-12,-1.577441913528342e-12,-0.04536269449708523,-2.3900753641850622e-12
2015-07-01,0.41611028242718656,0.6126044468362165,2.682465738792529e-12,3.8364162508689595e-12,-5.519167937885657e-13,0.0,-7.0161630303168305e-15,0.10695647815044751,0.7149662114908546,5.30892235825909e-13,2.812833462245007e-12,0.21172590249497458,-0.4510853751433706,2.1200423469709686e-13,-0.0,7.446482883435857e-14,2.0177739687432528e-13,-3.741084773510508e-12,-0.0,-0.0,-0.0,-6.952521826482372e-13,-1.5114586665587738e-13,4.074961340583272e-12,1.1511350629222345e-13,-2.438335999241967,-0.07410201286223528,-0.0,-1.969985693127917e-12,0.03200723716555916,0.2587873928607644,0.060336268034068934,4.1205776773545544e-13,2.9172915168643176e-13,0.0,-0.0,0.0,-1.2261140453634356e-14,-0.0,4.2264700040543084e-13,-5.748125933568993e-14,0.0,0.0,0.0,1.0309151102227964e-12,7.750752654706732e-13,0.02323455083997048,1.3657573509628929e-12
2015-08-01,-0.4555787373999549,-0.42032713870514127,-2.3414743313189024e-12,-1.5794691135507728e-12,-7.056336726951954e-13,-0.0,-2.1799296204895835e-14,-0.7604605596496818,-0.4696588389276131,-2.031378076004526e-12,-2.8253349442994287e-12,-0.5536510668690426,-0.668819049092411,-9.309058125045456e-13,-0.0,-8.641597420283586e-14,-8.102623593234624e-13,-1.9952452125389377e-12,-0.0,-0.0,-0.0,-1.359307151972515e-12,-3.967578999716781e-13,-3.939659889821718e-12,-2.1466095502693794e-14,-0.02676447538910561,-0.01115662275435141,0.0,-8.199040567574007e-13,-0.049037502978177425,-1.3991215175311007,-0.03406918582958203,-2.0985210026939693e-12,-8.230929636867182e-13,-0.0,-0.0,-0.0,-1.498861863617751e-13,-0.0,-8.721287309953335e-13,-2.1401504591948838e-13,-0.0,-0.0,-0.0,-3.6082028857797874e-12,-5.147154755907358e-12,-0.9327012551473866,-3.755832715147956e-12
2015-09-01,-0.19734227486384187,0.17975692527602846,1.9550174028487923e-12,9.847064298944969e-13,-7.949358594885706e-13,-0.0,-1.4084105861595409e-14,-0.03208694344513425,0.043144512762379156,-3.121773506473309e-12,-3.4504090470205414e-12,-0.42223498945836885,-0.7588523826240817,-6.742691073449021e-13,-0.0,-3.6542925261305594e-13,-1.6331358059515702e-12,-4.8157963993553445e-12,-0.0,-0.0,-0.0,-5.615498398312685e-13,-1.605924833218697e-13,-7.879319779643437e-12,1.7825646557792505e-14,-0.5352895077821123,-0.04166516522458396,-0.0,-1.229856085136101e-12,-0.0060391013519922945,-0.41572942466019575,-0.03432925595041854,-1.0450124831229076e-12,-2.2296442307463e-13,-0.0,-0.0,-0.0,-5.90536560624022e-14,-0.0,-1.0599718422866362e-13,-2.9767080727410856e-13,-0.0,0.0,-0.0,-1.295087107217388e-12,-2.396183391138208e-12,-0.5321818549536096,-9.38958178786989e-13
2015-10-01,0.6472826615534013,0.5052868795072443,6.115112574027037e-12,4.273625905742116e-12,1.73041286540606e-12,0.0,3.1533898785704425e-14,0.6417388689026851,0.09121982698331593,-1.3256410918527187e-12,3.306642003394686e-12,0.5335736105979675,1.5278105475833508,9.149656444822075e-13,0.0,3.7278380360904195e-13,8.228734466281078e-13,2.6754424440863028e-12,-0.0,0.0,0.0,1.3392518005499697e-12,7.391977541139003e-13,5.929387106903394e-12,8.034094223230426e-14,1.6612433000134519,0.05068687868643603,-0.0,2.7433546547720598e-12,0.02524344365132779,1.514323647256215,0.11651141413475383,3.0585731213353396e-12,8.480983195455552e-13,0.0,0.0,0.0,2.567332674577316e-13,0.0,8.80179150050675e-13,2.632846967786512e-13,0.0,0.0,0.0,3.363360547101873e-12,4.923365418693995e-12,0.8519335307989178,6.0747748839703666e-12
2015-11-01,-0.16238450045938987,0.2334157089405146,-5.228534914595608e-13,-1.19346419303213e-12,-3.279293416674767e-13,-0.0,-4.4012830817485653e-16,-0.13048690334354596,-0.16641454922631962,2.8610958816965157e-13,1.6126911850204707e-12,0.014601786378963763,0.15526156496788113,3.4430762928250317e-13,-0.0,1.4387340385897673e-13,1.9957045659601234e-12,-4.0358369071810325e-13,0.0,0.0,0.0,4.412177312959967e-13,-4.0148120830467426e-14,1.074452697224105e-12,1.255327222379754e-16,-0.5094479453374585,-0.04297365801676098,0.0,2.304595186561342e-13,-0.041549017301706986,-0.3372584087604801,-0.10168741724707309,8.156194990227572e-13,-3.521587616786212e-13,0.0,0.0,0.0,5.00454712393239e-16,-0.0,-1.5295796205148925e-13,1.4934862916683722e-13,0.0,-0.0,0.0,-2.1906946092234426e-13,-7.750752654706732e-13,0.3584759272452589,3.627792963495184e-13
2015-12-01,0.32927968148709613,0.029512331015467366,2.500603654806595e-13,6.18395637973744e-13,-3.528168363475977e-13,-0.0,-1.504203217938774e-14,0.22246947455293084,-0.51773415314855,-7.852118697544882e-13,-2.375281590340228e-13,0.03589605818161925,-0.4345486404130638,4.431366710209994e-13,-0.0,-1.9535526083087895e-13,-1.9988573377862848e-12,-1.1971471275233625e-12,-0.0,-0.0,-0.0,-9.180894206765184e-13,-1.0548721943691443e-13,-7.027716530732479e-12,-4.393645278329139e-15,-0.1827367630014797,-0.05006706631119428,-0.0,-2.140614375209862e-12,-0.02850455838140363,-0.4958700366428841,-0.17034592914791016,-1.427334123289825e-12,-2.438022196236608e-13,-0.0,-0.0,-0.0,-9.658775949189513e-14,-0.0,-6.681847815933478e-13,-8.622188900353488e-14,0.0,-0.0,-0.0,-4.059228246502261e-13,-2.9747607019825138e-12,-0.5686932919878489,8.962782615693985e-13
2016-01-01,-0.12178837534454241,-0.13504127222229007,-1.3639656298945062e-13,1.7370221423338925e-12,-2.576587684530174e-13,-0.0,-1.4524234169770265e-14,0.04813041516770138,0.213257163082617,-1.5513497669643329e-12,-3.137871995659985e-12,-0.6875007753428772,-1.0170091859138721,-1.2305809713245019e-12,-0.0,-3.309547948193714e-13,-3.1842995444229458e-12,-4.3986087640062935e-12,-0.0,-0.0,-0.0,-2.957050148635291e-12,-7.754097846668709e-13,-4.99819476930917e-12,-2.736613344787864e-14,0.8610777771736392,-0.055025565313128244,-0.0,-9.639412559174844e-13,0.05640520662760803,0.05676626682107091,-0.2366638099612187,-3.3601824152447966e-12,-1.2315137760477226e-12,-0.0,-0.0,-0.0,-1.1110094615129907e-13,-0.0,-1.1753611820798647e-12,-4.2956976842832557e-13,-0.0,-0.0,-0.0,-3.943250296602197e-12,-6.609972862570319e-12,-1.2502401166269832,-2.631928228418075e-12
2016-02-01,0.23681072983661025,-0.042032713870514125,-1.7807329056956055e-12,3.7418844335990877e-13,1.1902078338199044e-12,0.0,-4.686071987038178e-15,-0.014973906941062654,0.1577856466738438,-9.123716867187776e-13,6.750800309388017e-13,-0.07240052412902866,0.6293146272366779,3.4430762928250317e-13,0.0,1.7604956446641563e-13,5.044434921858132e-14,3.3465703792130362e-12,0.0,0.0,0.0,9.114043035356698e-13,2.9993007914525666e-13,-7.958908868326703e-13,3.7032153060202745e-14,2.9404006410238095,0.05557650964667646,0.0,-6.714349437770064e-13,0.02113685473197303,0.158611627882404,-0.0764606155259322,7.476512074375275e-13,7.386998876631433e-13,-0.0,0.0,0.0,8.032298133911486e-14,0.0,9.526329215487489e-13,2.2838536075341086e-13,-0.0,0.0,-0.0,0.0,-2.01956231143767e-12,-0.25336724487396384,1.5507036589057847e-12
2016-03-01,0.42625931370589837,0.6447997170349081,4.288914147334947e-12,1.93790225403237e-12,1.0159953710590572e-12,0.0,1.8304159639977856e-14,0.5144606599036525,0.3143385929830481,2.803873964062585e-12,3.950468329197432e-12,0.19529889281864032,0.7698768724442864,1.9670167339565226e-12,0.0,5.024077649132957e-13,3.821159453307535e-12,8.04446592510017e-12,0.0,0.0,0.0,2.36207472309978e-12,2.928451166457624e-13,7.194853616967339e-12,3.565129311558501e-14,0.4356149097813051,0.10819169350053125,0.0,2.4065292044284784e-12,0.09493467325331888,1.0234623988622489,0.08010159721764325,3.347438360572566e-12,9.001928109181323e-13,0.0,0.0,0.0,1.9542756518955983e-13,0.0,9.190895088181591e-13,3.151204752867287e-13,0.0,0.0,0.0,4.536026484980305e-12,6.151477635108794e-12,0.7512504771590456,5.29230973498121e-12
2016-04-01,0.13757575733364974,-0.12073226324509377,2.8037071281164853e-13,-1.1028712014818366e-13,-5.153175369060348e-13,-0.0,3.4433567639562307e-15,-0.06738258123478193,-0.2699613798560296,1.9201132361607726e-12,4.1067368548777105e-12,0.2786507567318918,0.34727142933644417,2.3910252033507162e-14,0.0,8.135972039309547e-14,-3.4995767270390795e-13,4.471163135371346e-12,0.0,0.0,0.0,3.5876795322553266e-13,3.9990677219367554e-13,4.36944096871136e-12,4.3559854616577464e-14,3.1305207075809047,0.07899164382247571,0.0,2.0298165297021053e-12,-0.009662562163187671,0.11186293755916914,-0.10506832881794764,1.9965685653161242e-13,-3.2090206685507493e-13,-0.0,-0.0,-0.0,1.3262049878420835e-14,0.0,-1.5027448903304208e-13,6.671931887178295e-15,-0.0,-0.0,0.0,7.731863326670974e-13,-1.2663201520365929e-12,0.30094275373676055,-3.1298605959566296e-13
2016-05-01,0.13870342747572884,0.014309008977196298,-6.819828149472532e-13,3.2298370900539494e-13,4.889660719506125e-13,0.0,-3.184457759147491e-15,0.031017378663629774,-0.5916961750269142,-3.05183560714295e-13,1.3064048746871253e-12,0.16548691229492266,-0.11943197305221626,3.8734608294281606e-13,-0.0,1.7145297009392435e-13,9.994286688931424e-13,-3.849916330558086e-12,-0.0,0.0,-0.0,-5.593214674509857e-13,-1.361887236013895e-13,-1.7589188599002013e-12,3.2512975059635624e-14,-0.6958763601167459,-0.030301938345151973,0.0,-1.3517337151946334e-13,0.027055174056925483,0.04841828640620753,0.09154468253444943,1.6907112531825904e-12,5.271962526904802e-13,0.0,0.0,0.0,4.554137882778475e-14,0.0,-2.91156822501519e-13,8.211608476527133e-14,0.0,-0.0,0.0,1.3208599849729579e-12,-2.0741450766116608e-13,0.4137962863880458,-1.4582305049343386e-12
2016-06-01,0.8480079468434804,0.31479819749831855,4.031276195021541e-12,2.7414227008262793e-12,-4.538307853433829e-13,-0.0,-4.1164941764589525e-15,0.36151289614851256,0.22311876599973224,-1.3669680323661128e-13,2.5628038211565616e-12,-0.055365106686904274,-0.10013911586685824,1.195512601675358e-13,-0.0,-1.075603083162957e-13,2.522217460929066e-14,1.1608699418408363e-12,-0.0,-0.0,-0.0,-1.559860666197968e-12,6.297744443994891e-14,3.024385369964147e-13,5.485779961799525e-14,2.201147372517824,0.02513683521813743,0.0,5.650690120895599e-13,0.08962026406356564,0.5960458016212444,0.027047292566996423,-4.885220957688389e-13,-3.1986017702762336e-13,-0.0,-0.0,-0.0,5.980433813099207e-14,0.0,-3.770279590918288e-13,8.365576135462016e-14,0.0,0.0,-0.0,-1.5463726653341947e-13,-2.1396443948204503e-12,-0.75788892025618,2.866667773114822e-12
2016-07-01,0.013532041704949156,-0.25845647465060817,1.3715432167272537e-12,-1.0910547243231025e-12,6.939219104927855e-13,0.0,2.019412237508165e-14,0.27808684319116356,0.2416092714693233,7.947488560268098e-13,3.1628749597688296e-12,0.4058079797820346,0.39963775598241585,7.826622498968011e-13,0.0,2.8958544546694996e-13,1.507024932905117e-12,6.2260719927635484e-12,0.0,0.0,0.0,1.9832514184517023e-12,3.203977485882401e-13,4.098838067188252e-12,2.899805883697232e-14,1.4951189700121066,0.031403827012248406,0.0,-6.226838917535935e-13,-0.003140332703035993,0.3739895225858789,0.13159548114327105,2.0815289297976618e-12,7.699565824866895e-13,0.0,0.0,0.0,5.680160985663263e-14,0.0,7.366133435637509e-13,1.7654958224533335e-13,0.0,0.0,0.0,4.123660440891186e-13,2.980218978499913e-12,0.7955067644732752,-5.050456870748198e-13
2016-08-01,-0.013532041704949156,-0.1252038285504676,-6.516724676162642e-13,-4.726590863493585e-13,2.2984333322229394e-13,0.0,1.1132657206775783e-15,0.15508689331814887,0.1282008379224981,-2.1744328700893515e-12,2.5002964108844507e-14,-0.21050908696339427,0.2269207487992109,6.232605696734201e-13,0.0,5.46994730326461e-14,1.0404147026332397e-13,-3.4780751773121933e-12,0.0,0.0,0.0,-1.0696187425357494e-13,9.446616665992336e-15,2.387672660498011e-12,-5.686632317380286e-14,-1.2754656892325502,-0.05612745398022468,-0.0,3.612009763552873e-13,-0.045534824194021904,-0.5292619583023375,-0.1079291001471492,1.1894451027415212e-13,3.6570332943549123e-13,0.0,0.0,-0.0,4.2038195841032076e-14,0.0,1.475910160145949e-13,-5.234900403786047e-14,-0.0,-0.0,0.0,1.0953473046117212e-12,-2.1833106069596432e-13,0.6218008367649244,1.4297772267892783e-12
2016-09-01,-0.35408842461283624,-0.19853749955859865,1.3412328693962645e-12,-1.0871158986035244e-12,-5.826601695698915e-13,0.0,-9.449813675518977e-15,0.027808684319116355,-0.8283746450376799,6.898420070312709e-13,8.626022617551353e-13,0.018252232973704704,-0.15801768742293226,-4.5270077183440223e-13,-0.0,-1.1813247537302563e-13,-7.12526432712461e-13,1.1155234597376787e-12,-0.0,0.0,0.0,-6.685117140848434e-14,-5.1956391662957846e-14,-2.785618103914346e-13,-1.4812861224081097e-14,0.23811153966859477,0.014117948547173076,0.0,6.271158055739037e-13,0.022103110948291798,0.08014061198268833,-0.010142734712623658,3.016092939094571e-13,4.771855409728063e-13,0.0,0.0,0.0,-3.7283876073296307e-14,0.0,3.9983747974862983e-13,-1.344650888031318e-13,-0.0,-0.0,-0.0,1.804101442889894e-13,-1.0043228792014359e-12,-0.13830089785696717,-2.518115115837834e-12
2016-10-01,-0.01578738198910735,-0.02593507877116829,-1.2730345879015391e-12,1.8157986567254524e-12,1.1565365174879757e-13,0.0,-2.1540397200087097e-14,-0.31445204576231567,-0.6594946950820814,-2.1426429158482792e-12,-5.025595785877745e-12,-0.4544806010452471,-0.171798299698188,-7.173075610052149e-13,-0.0,-1.719126295311735e-13,-1.3147058515092756e-12,-1.324117277412204e-12,-0.0,-0.0,-0.0,-7.264493959721965e-13,2.0231504026333583e-13,-2.4115493871029907e-12,2.322355361402545e-14,-0.5011417288373913,0.021073620758219325,-0.0,-6.581392023160757e-13,-0.008092395811669675,-0.5058876131407201,-0.02418652123779488,-1.253165376102674e-12,-2.792264737570133e-13,-0.0,-0.0,-0.0,-1.4963595900557848e-13,-0.0,-9.928850168254566e-14,-4.167391301837519e-13,-0.0,-0.0,0.0,-7.087541382781726e-13,-3.1985500391958773e-12,-0.06417161660563275,-5.406122847561451e-13
